route_short_name,direction_id,stop_id,year,peak,total_delay_seconds,n_obs
76,0,9022001010302002,2025,FM-topp,308,3
76,0,9022001010302002,2025,Natt,6743,26
76,0,9022001010302002,2026,Dag,326217,1403
76,0,9022001010302002,2026,EM-topp,189362,762
76,0,9022001010302002,2026,FM-topp,56495,454
76,0,9022001010302002,2026,Natt,163916,933
76,0,9022001010383002,2026,EM-topp,3739,6
76,0,9022001010385002,2026,EM-topp,3739,6
76,0,9022001010387002,2026,EM-topp,3739,6
76,0,9022001010395002,2026,Dag,1017,5
76,0,9022001010395002,2026,EM-topp,970,1
76,0,9022001010395002,2026,FM-topp,144,2
76,0,9022001010395002,2026,Natt,577,6
76,0,9022001010395002,2025,Dag,2973,12
76,0,9022001010395002,2025,EM-topp,1656,6
76,0,9022001010395002,2025,Natt,3705,18
76,0,9022001010395002,2026,Dag,104981,595
76,0,9022001010395002,2026,EM-topp,49557,263
76,0,9022001010395002,2026,FM-topp,18635,201
76,0,9022001010395002,2026,Natt,57770,614
76,0,9022001010414001,2026,Dag,1513,11
76,0,9022001010414001,2026,EM-topp,1394,5
76,0,9022001010414001,2026,FM-topp,156,5
76,0,9022001010414001,2026,Natt,705,8
76,0,9022001010414001,2025,Dag,4204,30
76,0,9022001010414001,2025,EM-topp,2804,20
76,0,9022001010414001,2025,FM-topp,176,3
76,0,9022001010414001,2025,Natt,4271,26
76,0,9022001010414001,2026,Dag,139712,1236
76,0,9022001010414001,2026,EM-topp,84205,623
76,0,9022001010414001,2026,FM-topp,31232,415
76,0,9022001010414001,2026,Natt,44560,777
76,0,9022001010813002,2026,Dag,1530,7
76,0,9022001010813002,2026,EM-topp,1256,4
76,0,9022001010813002,2026,FM-topp,182,2
76,0,9022001010813002,2026,Natt,712,6
76,0,9022001010813002,2025,Dag,4627,23
76,0,9022001010813002,2025,EM-topp,2585,16
76,0,9022001010813002,2025,FM-topp,172,1
76,0,9022001010813002,2025,Natt,4162,20
76,0,9022001010813002,2026,Dag,157483,826
76,0,9022001010813002,2026,EM-topp,77713,435
76,0,9022001010813002,2026,FM-topp,28725,221
76,0,9022001010813002,2026,Natt,69698,643
76,0,9022001010814001,2026,Dag,1613,10
76,0,9022001010814001,2026,EM-topp,1263,4
76,0,9022001010814001,2026,FM-topp,262,4
76,0,9022001010814001,2026,Natt,631,6
76,0,9022001010814001,2025,Dag,5235,29
76,0,9022001010814001,2025,EM-topp,2072,15
76,0,9022001010814001,2025,FM-topp,228,3
76,0,9022001010814001,2025,Natt,3917,20
76,0,9022001010814001,2026,Dag,162931,999
76,0,9022001010814001,2026,EM-topp,76728,480
76,0,9022001010814001,2026,FM-topp,33612,338
76,0,9022001010814001,2026,Natt,60185,653
76,0,9022001010821003,2026,Dag,-761,16
76,0,9022001010821003,2026,EM-topp,-330,11
76,0,9022001010821003,2026,FM-topp,-2673,16
76,0,9022001010821003,2026,Natt,-503,11
76,0,9022001010821003,2025,Dag,-3333,50
76,0,9022001010821003,2025,EM-topp,-3827,41
76,0,9022001010821003,2025,FM-topp,-2104,10
76,0,9022001010821003,2025,Natt,-4412,40
76,0,9022001010821003,2026,Dag,-120506,1995
76,0,9022001010821003,2026,EM-topp,-105123,1127
76,0,9022001010821003,2026,FM-topp,-146412,1085
76,0,9022001010821003,2026,Natt,-135078,1394
76,0,9022001010853002,2026,Dag,2185,14
76,0,9022001010853002,2026,EM-topp,1908,7
76,0,9022001010853002,2026,FM-topp,-46,4
76,0,9022001010853002,2026,Natt,2204,13
76,0,9022001010853002,2025,Dag,9736,51
76,0,9022001010853002,2025,EM-topp,5559,32
76,0,9022001010853002,2025,FM-topp,-6,3
76,0,9022001010853002,2025,Natt,9145,35
76,0,9022001010853002,2026,Dag,239033,1758
76,0,9022001010853002,2026,EM-topp,164802,1010
76,0,9022001010853002,2026,FM-topp,20792,394
76,0,9022001010853002,2026,Natt,143929,1252
76,0,9022001010855002,2026,Dag,1782,14
76,0,9022001010855002,2026,EM-topp,1705,8
76,0,9022001010855002,2026,FM-topp,-13,4
76,0,9022001010855002,2026,Natt,1695,13
76,0,9022001010855002,2025,Dag,3667,23
76,0,9022001010855002,2025,EM-topp,3122,27
76,0,9022001010855002,2026,Dag,137364,1331
76,0,9022001010855002,2026,EM-topp,138584,919
76,0,9022001010855002,2026,FM-topp,4361,232
76,0,9022001010855002,2026,Natt,72812,775
76,0,9022001010858001,2025,Dag,4290,28
76,0,9022001010858001,2025,EM-topp,763,5
76,0,9022001010858001,2025,FM-topp,-57,3
76,0,9022001010858001,2025,Natt,7122,35
76,0,9022001010858001,2026,Dag,62128,466
76,0,9022001010858001,2026,EM-topp,3445,104
76,0,9022001010858001,2026,FM-topp,3869,170
76,0,9022001010858001,2026,Natt,41409,490
76,0,9022001011002011,2026,Dag,1210,10
76,0,9022001011002011,2026,EM-topp,1224,4
76,0,9022001011002011,2026,FM-topp,114,4
76,0,9022001011002011,2026,Natt,499,7
76,0,9022001011002011,2025,Dag,3121,30
76,0,9022001011002011,2025,EM-topp,-1292,17
76,0,9022001011002011,2025,FM-topp,140,3
76,0,9022001011002011,2025,Natt,2601,22
76,0,9022001011002011,2026,Dag,79439,1183
76,0,9022001011002011,2026,EM-topp,45439,570
76,0,9022001011002011,2026,FM-topp,13232,375
76,0,9022001011002011,2026,Natt,27654,717
76,1,9022001010028001,2026,Dag,0,7
76,1,9022001010028001,2026,EM-topp,301,5
76,1,9022001010028003,2026,Dag,667,8
76,1,9022001010028003,2026,EM-topp,113,11
76,1,9022001010028003,2026,FM-topp,396,5
76,1,9022001010028003,2026,Natt,1044,9
76,1,9022001010028003,2025,Dag,519,24
76,1,9022001010028003,2025,EM-topp,-242,42
76,1,9022001010028003,2025,Natt,2354,21
76,1,9022001010028003,2026,Dag,94357,899
76,1,9022001010028003,2026,EM-topp,37928,846
76,1,9022001010028003,2026,FM-topp,16671,216
76,1,9022001010028003,2026,Natt,83149,673
76,1,9022001010032005,2026,Dag,-2574,20
76,1,9022001010032005,2026,EM-topp,-917,8
76,1,9022001010032005,2026,FM-topp,-1464,10
76,1,9022001010032005,2026,Natt,-388,9
76,1,9022001010032005,2025,Dag,-12133,66
76,1,9022001010032005,2025,EM-topp,-8389,37
76,1,9022001010032005,2025,FM-topp,-1681,9
76,1,9022001010032005,2025,Natt,-2613,27
76,1,9022001010032005,2026,Dag,-320302,2245
76,1,9022001010032005,2026,EM-topp,-106451,1039
76,1,9022001010032005,2026,FM-topp,-110594,765
76,1,9022001010032005,2026,Natt,-136552,889
76,1,9022001010046003,2026,Dag,831,14
76,1,9022001010046003,2026,EM-topp,3143,5
76,1,9022001010047001,2026,Dag,1765,15
76,1,9022001010047001,2026,EM-topp,1079,8
76,1,9022001010047001,2026,FM-topp,175,5
76,1,9022001010047001,2026,Natt,1459,9
76,1,9022001010047001,2025,Dag,2643,41
76,1,9022001010047001,2025,EM-topp,2601,24
76,1,9022001010047001,2025,Natt,3591,24
76,1,9022001010047001,2026,Dag,151465,1257
76,1,9022001010047001,2026,EM-topp,108021,775
76,1,9022001010047001,2026,FM-topp,20064,233
76,1,9022001010047001,2026,Natt,99937,757
76,1,9022001010048001,2026,Dag,1124,13
76,1,9022001010048001,2026,EM-topp,986,8
76,1,9022001010048001,2026,FM-topp,149,5
76,1,9022001010048001,2026,Natt,1380,9
76,1,9022001010048001,2025,Dag,1826,37
76,1,9022001010048001,2025,EM-topp,1882,23
76,1,9022001010048001,2025,Natt,3222,24
76,1,9022001010048001,2026,Dag,140235,1212
76,1,9022001010048001,2026,EM-topp,101215,766
76,1,9022001010048001,2026,FM-topp,16758,224
76,1,9022001010048001,2026,Natt,94796,755
76,1,9022001010051001,2026,Dag,1381,12
76,1,9022001010051001,2026,EM-topp,1116,7
76,1,9022001010051001,2026,FM-topp,220,5
76,1,9022001010051001,2026,Natt,1465,9
76,1,9022001010051001,2025,Dag,2081,28
76,1,9022001010051001,2025,EM-topp,2650,23
76,1,9022001010051001,2025,Natt,3645,22
76,1,9022001010051001,2026,Dag,153286,1081
76,1,9022001010051001,2026,EM-topp,121062,739
76,1,9022001010051001,2026,FM-topp,17883,222
76,1,9022001010051001,2026,Natt,109023,755
76,1,9022001010052004,2026,Dag,1065,10
76,1,9022001010052004,2026,EM-topp,996,7
76,1,9022001010052004,2026,FM-topp,213,5
76,1,9022001010052004,2026,Natt,1136,9
76,1,9022001010052004,2025,Dag,1064,25
76,1,9022001010052004,2025,EM-topp,2286,21
76,1,9022001010052004,2025,Natt,3276,23
76,1,9022001010052004,2026,Dag,121430,974
76,1,9022001010052004,2026,EM-topp,99423,693
76,1,9022001010052004,2026,FM-topp,16364,219
76,1,9022001010052004,2026,Natt,94187,722
76,1,9022001010054002,2026,Dag,-15,2
76,1,9022001010056003,2026,Dag,-285,2
76,1,9022001010069002,2026,Dag,953,8
76,1,9022001010069002,2026,EM-topp,326,2
76,1,9022001010069002,2026,FM-topp,477,4
76,1,9022001010069002,2026,Natt,1244,8
76,1,9022001010069002,2026,Dag,18324,121
76,1,9022001010069002,2026,EM-topp,7108,48
76,1,9022001010069002,2026,FM-topp,6402,40
76,1,9022001010069002,2026,Natt,14368,69
76,1,9022001010092003,2026,Dag,1680,17
76,1,9022001010092003,2026,EM-topp,-212,4
76,1,9022001010092004,2026,Dag,1103,17
76,1,9022001010092004,2026,EM-topp,-482,7
76,1,9022001010092004,2026,Natt,2182,5
76,1,9022001010096004,2026,Dag,2207,15
76,1,9022001010096004,2026,EM-topp,1329,8
76,1,9022001010096004,2026,FM-topp,272,5
76,1,9022001010096004,2026,Natt,1577,9
76,1,9022001010096004,2025,Dag,3901,41
76,1,9022001010096004,2025,EM-topp,3832,26
76,1,9022001010096004,2025,Natt,3984,23
76,1,9022001010096004,2026,Dag,200705,1317
76,1,9022001010096004,2026,EM-topp,134602,825
76,1,9022001010096004,2026,FM-topp,29536,247
76,1,9022001010096004,2026,Natt,115811,763
76,1,9022001010098001,2026,Dag,1868,15
76,1,9022001010098001,2026,EM-topp,1114,8
76,1,9022001010098001,2026,FM-topp,190,5
76,1,9022001010098001,2026,Natt,1522,9
76,1,9022001010098001,2025,Dag,2702,41
76,1,9022001010098001,2025,EM-topp,2771,24
76,1,9022001010098001,2025,Natt,3681,24
76,1,9022001010098001,2026,Dag,162072,1277
76,1,9022001010098001,2026,EM-topp,116166,789
76,1,9022001010098001,2026,FM-topp,23474,241
76,1,9022001010098001,2026,Natt,101514,757
76,1,9022001010120002,2026,Dag,2607,16
76,1,9022001010120002,2026,EM-topp,1992,11
76,1,9022001010120002,2026,FM-topp,617,7
76,1,9022001010120002,2026,Natt,1877,12
76,1,9022001010120002,2025,Dag,3870,42
76,1,9022001010120002,2025,EM-topp,6407,34
76,1,9022001010120002,2025,FM-topp,252,2
76,1,9022001010120002,2025,Natt,5071,26
76,1,9022001010120002,2026,Dag,227271,1475
76,1,9022001010120002,2026,EM-topp,164099,995
76,1,9022001010120002,2026,FM-topp,48804,386
76,1,9022001010120002,2026,Natt,150120,867
76,1,9022001010122002,2026,Dag,2720,16
76,1,9022001010122002,2026,EM-topp,1868,11
76,1,9022001010122002,2026,FM-topp,625,7
76,1,9022001010122002,2026,Natt,2023,12
76,1,9022001010122002,2025,Dag,4063,42
76,1,9022001010122002,2025,EM-topp,6271,37
76,1,9022001010122002,2025,FM-topp,250,2
76,1,9022001010122002,2025,Natt,5815,28
76,1,9022001010122002,2026,Dag,267141,1525
76,1,9022001010122002,2026,EM-topp,180840,1044
76,1,9022001010122002,2026,FM-topp,51483,389
76,1,9022001010122002,2026,Natt,169620,899
76,1,9022001010203001,2026,Dag,188,14
76,1,9022001010203001,2026,EM-topp,2918,5
76,1,9022001010207003,2026,Dag,-1014,47
76,1,9022001010207003,2026,EM-topp,606,16
76,1,9022001010207003,2026,Natt,1751,5
76,1,9022001010211001,2026,Dag,1561,19
76,1,9022001010211001,2026,EM-topp,-434,5
76,1,9022001010211002,2026,Dag,886,17
76,1,9022001010211002,2026,EM-topp,-540,7
76,1,9022001010211002,2026,Natt,2247,5
76,1,9022001010224002,2026,Dag,2359,15
76,1,9022001010224002,2026,EM-topp,1237,8
76,1,9022001010224002,2026,FM-topp,343,5
76,1,9022001010224002,2026,Natt,1625,9
76,1,9022001010224002,2025,Dag,3927,41
76,1,9022001010224002,2025,EM-topp,4021,27
76,1,9022001010224002,2025,Natt,4220,24
76,1,9022001010224002,2026,Dag,213753,1364
76,1,9022001010224002,2026,EM-topp,143191,873
76,1,9022001010224002,2026,FM-topp,40064,275
76,1,9022001010224002,2026,Natt,124871,772
76,1,9022001010251002,2026,Dag,1690,19
76,1,9022001010251002,2026,EM-topp,487,13
76,1,9022001010251002,2026,FM-topp,-151,7
76,1,9022001010251002,2026,Natt,967,13
76,1,9022001010251002,2025,Dag,5145,53
76,1,9022001010251002,2025,EM-topp,2638,43
76,1,9022001010251002,2025,FM-topp,180,3
76,1,9022001010251002,2025,Natt,7300,31
76,1,9022001010251002,2026,Dag,163019,1722
76,1,9022001010251002,2026,EM-topp,111702,1199
76,1,9022001010251002,2026,FM-topp,19708,397
76,1,9022001010251002,2026,Natt,104261,956
76,1,9022001010291007,2026,EM-topp,1621,6
76,1,9022001010294001,2026,EM-topp,780,5
76,1,9022001010294003,2026,Dag,1836,15
76,1,9022001010294003,2026,EM-topp,1613,11
76,1,9022001010294003,2026,FM-topp,552,7
76,1,9022001010294003,2026,Natt,1451,11
76,1,9022001010294003,2025,Dag,3326,42
76,1,9022001010294003,2025,EM-topp,4646,33
76,1,9022001010294003,2025,FM-topp,244,2
76,1,9022001010294003,2025,Natt,4273,26
76,1,9022001010294003,2026,Dag,202976,1456
76,1,9022001010294003,2026,EM-topp,132674,975
76,1,9022001010294003,2026,FM-topp,45511,386
76,1,9022001010294003,2026,Natt,128220,851
76,1,9022001010298001,2026,Dag,2449,15
76,1,9022001010298001,2026,EM-topp,1546,10
76,1,9022001010298001,2026,FM-topp,672,7
76,1,9022001010298001,2026,Natt,1809,10
76,1,9022001010298001,2025,Dag,6128,43
76,1,9022001010298001,2025,EM-topp,5335,32
76,1,9022001010298001,2025,FM-topp,172,1
76,1,9022001010298001,2025,Natt,4588,24
76,1,9022001010298001,2026,Dag,250251,1437
76,1,9022001010298001,2026,EM-topp,167698,978
76,1,9022001010298001,2026,FM-topp,55801,373
76,1,9022001010298001,2026,Natt,149752,839
76,1,9022001010302001,2026,Dag,2423,15
76,1,9022001010302001,2026,EM-topp,1442,10
76,1,9022001010302001,2026,FM-topp,439,6
76,1,9022001010302001,2026,Natt,1667,9
76,1,9022001010302001,2025,Dag,5390,42
76,1,9022001010302001,2025,EM-topp,4535,31
76,1,9022001010302001,2025,Natt,4233,23
76,1,9022001010302001,2026,Dag,230707,1416
76,1,9022001010302001,2026,EM-topp,156204,959
76,1,9022001010302001,2026,FM-topp,47304,318
76,1,9022001010302001,2026,Natt,135048,803
76,1,9022001010383001,2026,EM-topp,2020,6
76,1,9022001010385001,2026,EM-topp,2020,6
76,1,9022001010387001,2026,EM-topp,2020,6
76,1,9022001010395001,2026,Dag,1544,19
76,1,9022001010395001,2026,EM-topp,372,13
76,1,9022001010395001,2026,FM-topp,-200,7
76,1,9022001010395001,2026,Natt,847,13
76,1,9022001010395001,2025,Dag,-6122,55
76,1,9022001010395001,2025,EM-topp,-1217,44
76,1,9022001010395001,2025,FM-topp,127,3
76,1,9022001010395001,2025,Natt,3729,32
76,1,9022001010395001,2026,Dag,140766,1728
76,1,9022001010395001,2026,EM-topp,102939,1200
76,1,9022001010395001,2026,FM-topp,17468,398
76,1,9022001010395001,2026,Natt,95952,955
76,1,9022001010814002,2026,Dag,2174,19
76,1,9022001010814002,2026,EM-topp,799,13
76,1,9022001010814002,2026,FM-topp,97,7
76,1,9022001010814002,2026,Natt,1545,13
76,1,9022001010814002,2025,Dag,7654,53
76,1,9022001010814002,2025,EM-topp,4540,43
76,1,9022001010814002,2025,FM-topp,301,3
76,1,9022001010814002,2025,Natt,8735,30
76,1,9022001010814002,2026,Dag,223283,1718
76,1,9022001010814002,2026,EM-topp,158179,1197
76,1,9022001010814002,2026,FM-topp,35542,394
76,1,9022001010814002,2026,Natt,142159,934
76,1,9022001010821001,2026,Dag,-2218,19
76,1,9022001010821001,2026,EM-topp,-2342,14
76,1,9022001010821001,2026,FM-topp,-1187,7
76,1,9022001010821001,2026,Natt,-1772,13
76,1,9022001010821001,2025,Dag,-11659,54
76,1,9022001010821001,2025,EM-topp,-11008,44
76,1,9022001010821001,2025,FM-topp,-282,3
76,1,9022001010821001,2025,Natt,-2581,32
76,1,9022001010821001,2026,Dag,-185515,1734
76,1,9022001010821001,2026,EM-topp,-148266,1206
76,1,9022001010821001,2026,FM-topp,-45804,400
76,1,9022001010821001,2026,Natt,-87846,971
76,1,9022001010853001,2026,Dag,891,8
76,1,9022001010853001,2026,EM-topp,316,2
76,1,9022001010853001,2026,FM-topp,456,5
76,1,9022001010853001,2026,Natt,1025,8
76,1,9022001010853001,2025,Dag,820,20
76,1,9022001010853001,2025,EM-topp,295,3
76,1,9022001010853001,2025,Natt,3108,7
76,1,9022001010853001,2026,Dag,102865,822
76,1,9022001010853001,2026,EM-topp,62888,406
76,1,9022001010853001,2026,FM-topp,18770,181
76,1,9022001010853001,2026,Natt,82804,466
76,1,9022001010855001,2026,Dag,752,8
76,1,9022001010855001,2026,EM-topp,288,2
76,1,9022001010855001,2026,FM-topp,521,4
76,1,9022001010855001,2026,Natt,795,4
76,1,9022001010855001,2025,Dag,952,10
76,1,9022001010855001,2025,EM-topp,53,1
76,1,9022001010855001,2026,Dag,65170,642
76,1,9022001010855001,2026,EM-topp,44811,338
76,1,9022001010855001,2026,FM-topp,14594,113
76,1,9022001010855001,2026,Natt,46492,199
76,1,9022001010858002,2025,Dag,14,10
76,1,9022001010858002,2025,EM-topp,282,2
76,1,9022001010858002,2025,Natt,3326,7
76,1,9022001010858002,2026,Dag,7980,145
76,1,9022001010858002,2026,EM-topp,10517,61
76,1,9022001010858002,2026,FM-topp,2072,41
76,1,9022001010858002,2026,Natt,11624,58
76,1,9022001011002010,2026,Dag,2312,18
76,1,9022001011002010,2026,EM-topp,1041,12
76,1,9022001011002010,2026,FM-topp,267,7
76,1,9022001011002010,2026,Natt,1603,13
76,1,9022001011002010,2025,Dag,5546,53
76,1,9022001011002010,2025,EM-topp,-429,43
76,1,9022001011002010,2025,FM-topp,231,3
76,1,9022001011002010,2025,Natt,-687,30
76,1,9022001011002010,2026,Dag,213225,1699
76,1,9022001011002010,2026,EM-topp,149652,1187
76,1,9022001011002010,2026,FM-topp,33582,393
76,1,9022001011002010,2026,Natt,142458,934
761,0,9022001075016001,2026,Dag,-230,15
761,0,9022001075016001,2026,EM-topp,-184,6
761,0,9022001075016001,2026,FM-topp,1033,11
761,0,9022001075016001,2026,Natt,-64,2
761,0,9022001075016001,2025,Dag,-449,28
761,0,9022001075016001,2025,EM-topp,-33,10
761,0,9022001075016001,2025,FM-topp,40,3
761,0,9022001075016001,2025,Natt,-120,9
761,0,9022001075016001,2026,Dag,-5055,551
761,0,9022001075016001,2026,EM-topp,-10409,275
761,0,9022001075016001,2026,FM-topp,10521,334
761,0,9022001075016001,2026,Natt,3497,232
761,0,9022001075018001,2026,Dag,-158,10
761,0,9022001075018001,2026,EM-topp,-256,6
761,0,9022001075018001,2026,FM-topp,1310,7
761,0,9022001075018001,2026,Natt,-29,2
761,0,9022001075018001,2025,Dag,127,8
761,0,9022001075018001,2025,EM-topp,20,9
761,0,9022001075018001,2025,FM-topp,104,3
761,0,9022001075018001,2025,Natt,-13,9
761,0,9022001075018001,2026,Dag,-1621,359
761,0,9022001075018001,2026,EM-topp,-12500,275
761,0,9022001075018001,2026,FM-topp,17685,253
761,0,9022001075018001,2026,Natt,5752,231
761,0,9022001075020001,2026,Dag,-224,10
761,0,9022001075020001,2026,EM-topp,-274,6
761,0,9022001075020001,2026,FM-topp,1137,9
761,0,9022001075020001,2026,Natt,-78,2
761,0,9022001075020001,2025,Dag,-104,8
761,0,9022001075020001,2025,EM-topp,-81,10
761,0,9022001075020001,2025,FM-topp,34,1
761,0,9022001075020001,2025,Natt,-187,9
761,0,9022001075020001,2026,Dag,-7066,302
761,0,9022001075020001,2026,EM-topp,-14971,274
761,0,9022001075020001,2026,FM-topp,11492,241
761,0,9022001075020001,2026,Natt,2564,228
761,0,9022001075022001,2026,Dag,-435,10
761,0,9022001075022001,2026,EM-topp,-385,6
761,0,9022001075022001,2026,FM-topp,851,8
761,0,9022001075022001,2026,Natt,-134,2
761,0,9022001075022001,2025,Dag,-286,8
761,0,9022001075022001,2025,EM-topp,-319,10
761,0,9022001075022001,2025,Natt,-398,9
761,0,9022001075022001,2026,Dag,-14687,289
761,0,9022001075022001,2026,EM-topp,-20154,270
761,0,9022001075022001,2026,FM-topp,2240,218
761,0,9022001075022001,2026,Natt,-3679,231
761,0,9022001075054002,2026,Dag,-2169,15
761,0,9022001075054002,2026,EM-topp,-1105,6
761,0,9022001075054002,2026,FM-topp,-812,11
761,0,9022001075054002,2026,Natt,-467,3
761,0,9022001075054002,2025,Dag,-3874,28
761,0,9022001075054002,2025,EM-topp,157,12
761,0,9022001075054002,2025,FM-topp,-307,3
761,0,9022001075054002,2025,Natt,-1631,12
761,0,9022001075054002,2026,Dag,-76142,565
761,0,9022001075054002,2026,EM-topp,-50876,284
761,0,9022001075054002,2026,FM-topp,-38550,349
761,0,9022001075054002,2026,Natt,-34004,268
761,0,9022001075056001,2026,Dag,295,10
761,0,9022001075056001,2026,EM-topp,65,6
761,0,9022001075056001,2026,FM-topp,1221,7
761,0,9022001075056001,2026,Natt,-9,2
761,0,9022001075056001,2025,Dag,263,7
761,0,9022001075056001,2025,EM-topp,316,9
761,0,9022001075056001,2025,Natt,142,9
761,0,9022001075056001,2026,Dag,6624,275
761,0,9022001075056001,2026,EM-topp,26,265
761,0,9022001075056001,2026,FM-topp,10237,197
761,0,9022001075056001,2026,Natt,10676,225
761,0,9022001075072002,2026,Dag,-712,15
761,0,9022001075072002,2026,EM-topp,-378,6
761,0,9022001075072002,2026,FM-topp,622,11
761,0,9022001075072002,2026,Natt,-139,2
761,0,9022001075072002,2025,Dag,-834,28
761,0,9022001075072002,2025,EM-topp,599,11
761,0,9022001075072002,2025,FM-topp,-52,3
761,0,9022001075072002,2025,Natt,-362,9
761,0,9022001075072002,2026,Dag,-15114,557
761,0,9022001075072002,2026,EM-topp,-20842,276
761,0,9022001075072002,2026,FM-topp,-2616,340
761,0,9022001075072002,2026,Natt,-5749,234
761,0,9022001075086002,2026,Dag,-409,15
761,0,9022001075086002,2026,EM-topp,-373,6
761,0,9022001075086002,2026,FM-topp,670,11
761,0,9022001075086002,2026,Natt,-131,2
761,0,9022001075086002,2025,Dag,-919,28
761,0,9022001075086002,2025,EM-topp,1144,12
761,0,9022001075086002,2025,FM-topp,-81,3
761,0,9022001075086002,2025,Natt,-464,9
761,0,9022001075086002,2026,Dag,-18288,558
761,0,9022001075086002,2026,EM-topp,-21465,280
761,0,9022001075086002,2026,FM-topp,887,343
761,0,9022001075086002,2026,Natt,-7116,236
761,0,9022001075088002,2026,Dag,-491,15
761,0,9022001075088002,2026,EM-topp,-425,6
761,0,9022001075088002,2026,FM-topp,541,11
761,0,9022001075088002,2026,Natt,-165,2
761,0,9022001075088002,2025,Dag,-1269,28
761,0,9022001075088002,2025,EM-topp,1255,12
761,0,9022001075088002,2025,FM-topp,-97,3
761,0,9022001075088002,2025,Natt,-524,9
761,0,9022001075088002,2026,Dag,-25042,559
761,0,9022001075088002,2026,EM-topp,-25572,280
761,0,9022001075088002,2026,FM-topp,-3501,345
761,0,9022001075088002,2026,Natt,-9317,239
761,0,9022001075090002,2026,Dag,-802,15
761,0,9022001075090002,2026,EM-topp,-531,6
761,0,9022001075090002,2026,FM-topp,312,11
761,0,9022001075090002,2026,Natt,-196,3
761,0,9022001075090002,2025,Dag,-1812,28
761,0,9022001075090002,2025,EM-topp,1225,12
761,0,9022001075090002,2025,FM-topp,-129,3
761,0,9022001075090002,2025,Natt,-782,11
761,0,9022001075090002,2026,Dag,-34068,561
761,0,9022001075090002,2026,EM-topp,-30526,281
761,0,9022001075090002,2026,FM-topp,-9681,345
761,0,9022001075090002,2026,Natt,-12294,263
761,0,9022001075245001,2026,Dag,33,15
761,0,9022001075245001,2026,EM-topp,-189,6
761,0,9022001075245001,2026,FM-topp,1028,11
761,0,9022001075245001,2026,Natt,-95,2
761,0,9022001075245001,2025,Dag,-223,27
761,0,9022001075245001,2025,EM-topp,885,10
761,0,9022001075245001,2025,FM-topp,-14,3
761,0,9022001075245001,2025,Natt,-220,9
761,0,9022001075245001,2026,Dag,-1407,555
761,0,9022001075245001,2026,EM-topp,-7469,278
761,0,9022001075245001,2026,FM-topp,11878,342
761,0,9022001075245001,2026,Natt,223,233
761,0,9022001075819002,2026,Dag,-492,15
761,0,9022001075819002,2026,EM-topp,-302,6
761,0,9022001075819002,2026,FM-topp,781,11
761,0,9022001075819002,2026,Natt,-99,2
761,0,9022001075819002,2025,Dag,-788,28
761,0,9022001075819002,2025,EM-topp,-182,10
761,0,9022001075819002,2025,FM-topp,9,3
761,0,9022001075819002,2025,Natt,-235,9
761,0,9022001075819002,2026,Dag,-13420,555
761,0,9022001075819002,2026,EM-topp,-17861,275
761,0,9022001075819002,2026,FM-topp,3652,337
761,0,9022001075819002,2026,Natt,-740,235
761,0,9022001076201001,2026,Dag,251,7
761,0,9022001076201001,2026,EM-topp,233,4
761,0,9022001076201001,2026,FM-topp,587,7
761,0,9022001076201001,2026,Natt,-625,8
761,0,9022001076201001,2025,Dag,-786,27
761,0,9022001076201001,2025,EM-topp,373,11
761,0,9022001076201001,2025,FM-topp,-941,13
761,0,9022001076201001,2025,Natt,-1321,22
761,0,9022001076201001,2026,Dag,-20587,594
761,0,9022001076201001,2026,EM-topp,-19140,456
761,0,9022001076201001,2026,FM-topp,-20941,496
761,0,9022001076201001,2026,Natt,-14197,428
761,1,9022001075016002,2026,Dag,852,7
761,1,9022001075016002,2026,EM-topp,360,5
761,1,9022001075016002,2026,FM-topp,1160,5
761,1,9022001075016002,2026,Natt,272,4
761,1,9022001075016002,2025,Dag,2321,21
761,1,9022001075016002,2025,EM-topp,7932,20
761,1,9022001075016002,2025,FM-topp,62,3
761,1,9022001075016002,2025,Natt,756,12
761,1,9022001075016002,2026,Dag,58788,450
761,1,9022001075016002,2026,EM-topp,40281,212
761,1,9022001075016002,2026,FM-topp,33042,242
761,1,9022001075016002,2026,Natt,21537,200
761,1,9022001075018002,2026,Dag,612,7
761,1,9022001075018002,2026,EM-topp,163,5
761,1,9022001075018002,2026,FM-topp,995,5
761,1,9022001075018002,2026,Natt,143,4
761,1,9022001075018002,2025,Dag,1429,21
761,1,9022001075018002,2025,EM-topp,7023,20
761,1,9022001075018002,2025,FM-topp,-37,3
761,1,9022001075018002,2025,Natt,337,12
761,1,9022001075018002,2026,Dag,41685,453
761,1,9022001075018002,2026,EM-topp,31488,216
761,1,9022001075018002,2026,FM-topp,24611,243
761,1,9022001075018002,2026,Natt,14921,203
761,1,9022001075020002,2026,Dag,502,7
761,1,9022001075020002,2026,EM-topp,128,5
761,1,9022001075020002,2026,FM-topp,888,5
761,1,9022001075020002,2026,Natt,50,4
761,1,9022001075020002,2025,Dag,1164,21
761,1,9022001075020002,2025,EM-topp,6660,20
761,1,9022001075020002,2025,FM-topp,-89,3
761,1,9022001075020002,2025,Natt,179,12
761,1,9022001075020002,2026,Dag,35079,456
761,1,9022001075020002,2026,EM-topp,28271,218
761,1,9022001075020002,2026,FM-topp,19696,244
761,1,9022001075020002,2026,Natt,12291,206
761,1,9022001075022002,2026,Dag,317,7
